name,date,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb, trb,ast,stl,blk,tov,pf,pts,plus_minus,result,score,opp,opp_score,pts_team,team,ttfl,team_id_x,wins,losses,tot_game,team_id_y,mp_lw,fg_lw,fga_lw,fg_pct_lw,fg3_lw,fg3a_lw,fg3_pct_lw,ft_lw,fta_lw,ft_pct_lw,orb_lw,drb_lw, trb_lw,ast_lw,stl_lw,blk_lw,tov_lw,pf_lw,pts_lw,plus_minus_lw,score_lw,opp_score_lw
"Batum,Nicolas",20181017,31,2,8,0.25,1,4,0.25,0,0,0.0,1,6,0,3,2,2,2,1,5,-4,0,112,MIL,113,,CHO,2,11,0,1,1,11,31,2,8,0.25,1,4,0.25,0,0,0.0,1,6,0,3,2,2,2,1,5,-4,112,113
"Williams,Marvin",20181017,25,2,7,0.28600000000000003,1,6,0.16699999999999998,0,2,0.0,1,8,0,1,0,4,1,2,5,-4,0,112,MIL,113,,CHO,0,11,0,1,1,11,25,2,7,0.28600000000000003,1,6,0.16699999999999998,0,2,0.0,1,8,0,1,0,4,1,2,5,-4,112,113
"Zeller,Cody",20181017,21,1,1,1.0,1,1,1.0,2,2,1.0,0,3,0,1,1,0,0,3,5,-11,0,112,MIL,113,,CHO,10,11,0,1,1,11,21,1,1,1.0,1,1,1.0,2,2,1.0,0,3,0,1,1,0,0,3,5,-11,112,113
"Lamb,Jeremy",20181017,20,4,11,0.364,2,4,0.5,0,0,0.0,2,0,0,1,1,0,0,2,10,-6,0,112,MIL,113,,CHO,8,11,0,1,1,11,20,4,11,0.364,2,4,0.5,0,0,0.0,2,0,0,1,1,0,0,2,10,-6,112,113
"Monk,Malik",20181017,33,7,16,0.438,4,8,0.5,0,0,0.0,0,4,0,2,1,2,0,1,18,5,0,112,MIL,113,,CHO,20,11,0,1,1,11,33,7,16,0.438,4,8,0.5,0,0,0.0,0,4,0,2,1,2,0,1,18,5,112,113
"Kidd-Gilchrist,Michael",20181017,21,3,6,0.5,0,0,0.0,4,6,0.667,3,3,0,1,0,1,1,3,10,3,0,112,MIL,113,,CHO,13,11,0,1,1,11,21,3,6,0.5,0,0,0.0,4,6,0.667,3,3,0,1,0,1,1,3,10,3,112,113
"Parker,Tony",20181017,19,4,8,0.5,0,0,0.0,0,0,0.0,0,3,0,7,0,0,2,2,8,5,0,112,MIL,113,,CHO,13,11,0,1,1,11,19,4,8,0.5,0,0,0.0,0,0,0.0,0,3,0,7,0,0,2,2,8,5,112,113
"Bridges,Miles",20181017,14,0,1,0.0,0,1,0.0,1,2,0.5,0,0,0,1,0,0,1,2,1,6,0,112,MIL,113,,CHO,-1,11,0,1,1,11,14,0,1,0.0,0,1,0.0,1,2,0.5,0,0,0,1,0,0,1,2,1,6,112,113
"Hernangómez,Willy",20181017,12,3,5,0.6,0,1,0.0,3,5,0.6,1,4,0,0,1,0,1,3,9,2,0,112,MIL,113,,CHO,9,11,0,1,1,11,12,3,5,0.6,0,1,0.0,3,5,0.6,1,4,0,0,1,0,1,3,9,2,112,113
"Jackson,Reggie",20181017,35,7,20,0.35,2,9,0.222,3,3,1.0,1,1,0,4,1,0,2,1,19,3,1,103,BRK,100,,DET,13,12,1,0,1,12,35,7,20,0.35,2,9,0.222,3,3,1.0,1,1,0,4,1,0,2,1,19,3,103,100
"Griffin,Blake",20181017,34,8,17,0.471,1,1,1.0,9,11,0.818,2,6,0,6,0,0,1,0,26,8,1,103,BRK,100,,DET,38,12,1,0,1,12,34,8,17,0.471,1,1,1.0,9,11,0.818,2,6,0,6,0,0,1,0,26,8,103,100
"Drummond,Andre",20181017,32,10,21,0.476,1,3,0.333,3,4,0.75,9,11,0,2,0,1,4,5,24,-9,1,103,BRK,100,,DET,23,12,1,0,1,12,32,10,21,0.476,1,3,0.333,3,4,0.75,9,11,0,2,0,1,4,5,24,-9,103,100
"Kennard,Luke",20181017,19,3,5,0.6,1,1,1.0,0,0,0.0,0,4,0,0,0,1,1,1,7,-1,1,103,BRK,100,,DET,9,12,1,0,1,12,19,3,5,0.6,1,1,1.0,0,0,0.0,0,4,0,0,0,1,1,1,7,-1,103,100
"Brown,Bruce",20181017,18,0,3,0.0,0,2,0.0,0,0,0.0,0,2,0,1,0,1,1,4,0,6,1,103,BRK,100,,DET,-4,12,1,0,1,12,18,0,3,0.0,0,2,0.0,0,0,0.0,0,2,0,1,0,1,1,4,0,6,103,100
"Galloway,Langston",20181017,33,2,5,0.4,0,3,0.0,2,2,1.0,0,3,0,1,0,0,0,0,6,-5,1,103,BRK,100,,DET,5,12,1,0,1,12,33,2,5,0.4,0,3,0.0,2,2,1.0,0,3,0,1,0,0,0,0,6,-5,103,100
"Smith,Ish",20181017,28,5,11,0.455,1,3,0.333,0,0,0.0,0,0,0,3,0,0,1,4,11,4,1,103,BRK,100,,DET,11,12,1,0,1,12,28,5,11,0.455,1,3,0.333,0,0,0.0,0,0,0,3,0,0,1,4,11,4,103,100
"Robinson,Glenn",20181017,20,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,0,1,1,1,0,4,0,1,103,BRK,100,,DET,4,12,1,0,1,12,20,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,0,1,1,1,0,4,0,103,100
"Pachulia,Zaza",20181017,14,2,6,0.333,0,0,0.0,2,2,1.0,2,5,0,4,2,1,2,5,6,9,1,103,BRK,100,,DET,9,12,1,0,1,12,14,2,6,0.333,0,0,0.0,2,2,1.0,2,5,0,4,2,1,2,5,6,9,103,100
"Harris,Joe",20181017,37,6,14,0.429,1,7,0.14300000000000002,0,0,0.0,0,6,0,5,1,0,2,2,13,-2,0,100,DET,103,,BRK,9,13,0,1,1,13,37,6,14,0.429,1,7,0.14300000000000002,0,0,0.0,0,6,0,5,1,0,2,2,13,-2,100,103
"Dudley,Jared",20181017,35,0,5,0.0,0,4,0.0,1,2,0.5,2,1,0,3,3,0,0,5,1,-8,0,100,DET,103,,BRK,-5,13,0,1,1,13,35,0,5,0.0,0,4,0.0,1,2,0.5,2,1,0,3,3,0,0,5,1,-8,100,103
"LeVert,Caris",20181017,33,10,18,0.556,0,2,0.0,7,8,0.875,1,3,0,4,1,1,3,2,27,-10,0,100,DET,103,,BRK,35,13,0,1,1,13,33,10,18,0.556,0,2,0.0,7,8,0.875,1,3,0,4,1,1,3,2,27,-10,100,103
"Allen,Jarrett",20181017,30,6,10,0.6,2,3,0.667,3,4,0.75,2,8,0,0,0,4,2,4,17,-9,0,100,DET,103,,BRK,24,13,0,1,1,13,30,6,10,0.6,2,3,0.667,3,4,0.75,2,8,0,0,0,4,2,4,17,-9,100,103
"Russell,D'Angelo",20181017,24,3,9,0.333,1,4,0.25,1,2,0.5,0,2,0,5,1,0,2,1,8,-9,0,100,DET,103,,BRK,6,13,0,1,1,13,24,3,9,0.333,1,4,0.25,1,2,0.5,0,2,0,5,1,0,2,1,8,-9,100,103
"Dinwiddie,Spencer",20181017,32,10,18,0.556,0,3,0.0,3,5,0.6,0,4,0,6,1,0,4,1,23,6,0,100,DET,103,,BRK,25,13,0,1,1,13,32,10,18,0.556,0,3,0.0,3,5,0.6,0,4,0,6,1,0,4,1,23,6,100,103
"Davis,Ed",20181017,17,4,4,1.0,0,0,0.0,0,1,0.0,0,7,0,3,1,0,2,2,8,8,0,100,DET,103,,BRK,12,13,0,1,1,13,17,4,4,1.0,0,0,0.0,0,1,0.0,0,7,0,3,1,0,2,2,8,8,100,103
"Graham,Treveon",20181017,17,0,2,0.0,0,2,0.0,0,0,0.0,0,2,0,1,1,0,1,4,0,6,0,100,DET,103,,BRK,-4,13,0,1,1,13,17,0,2,0.0,0,2,0.0,0,0,0.0,0,2,0,1,1,0,1,4,0,6,100,103
"Kurucs,Rodions",20181017,10,1,2,0.5,1,2,0.5,0,0,0.0,0,1,0,1,0,0,1,2,3,3,0,100,DET,103,,BRK,3,13,0,1,1,13,10,1,2,0.5,1,2,0.5,0,0,0.0,0,1,0,1,0,0,1,2,3,3,100,103
"Davis,Anthony",20181017,39,13,21,0.619,0,0,0.0,6,7,0.857,2,14,0,8,3,3,1,5,32,23,1,131,HOU,112,,NOP,52,7,1,0,1,7,39,13,21,0.619,0,0,0.0,6,7,0.857,2,14,0,8,3,3,1,5,32,23,131,112
"Holiday,Jrue",20181017,38,5,12,0.417,0,6,0.0,0,0,0.0,0,3,0,8,2,0,3,3,10,26,1,131,HOU,112,,NOP,7,7,1,0,1,7,38,5,12,0.417,0,6,0.0,0,0,0.0,0,3,0,8,2,0,3,3,10,26,131,112
"Payton,Elfrid",20181017,36,5,13,0.385,0,2,0.0,0,2,0.0,1,9,0,10,1,0,1,3,10,23,1,131,HOU,112,,NOP,12,7,1,0,1,7,36,5,13,0.385,0,2,0.0,0,2,0.0,1,9,0,10,1,0,1,3,10,23,131,112
"Moore,E'Twaun",20181017,33,8,12,0.667,1,3,0.333,4,4,1.0,2,1,0,2,1,0,2,5,21,30,1,131,HOU,112,,NOP,28,7,1,0,1,7,33,8,12,0.667,1,3,0.333,4,4,1.0,2,1,0,2,1,0,2,5,21,30,131,112
"Mirotić,Nikola",20181017,29,11,20,0.55,6,8,0.75,2,3,0.667,7,3,0,3,0,0,1,1,30,14,1,131,HOU,112,,NOP,39,7,1,0,1,7,29,11,20,0.55,6,8,0.75,2,3,0.667,7,3,0,3,0,0,1,1,30,14,131,112
"Randle,Julius",20181017,23,9,15,0.6,2,4,0.5,5,6,0.833,2,6,0,3,0,0,0,4,25,5,1,131,HOU,112,,NOP,35,7,1,0,1,7,23,9,15,0.6,2,4,0.5,5,6,0.833,2,6,0,3,0,0,0,4,25,5,131,112
"Miller,Darius",20181017,19,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,2,2,0,-5,1,131,HOU,112,,NOP,-4,7,1,0,1,7,19,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,2,2,0,-5,131,112
"Hill,Solomon",20181017,12,1,3,0.333,1,1,1.0,0,0,0.0,0,2,0,1,0,0,0,2,3,-13,1,131,HOU,112,,NOP,4,7,1,0,1,7,12,1,3,0.333,1,1,1.0,0,0,0.0,0,2,0,1,0,0,0,2,3,-13,131,112
"Harden,James",20181017,34,6,15,0.4,3,8,0.375,3,4,0.75,2,7,0,10,3,1,4,2,18,-23,0,112,NOP,131,,HOU,22,14,0,1,1,14,34,6,15,0.4,3,8,0.375,3,4,0.75,2,7,0,10,3,1,4,2,18,-23,112,131
"Tucker,P.J.",20181017,34,6,11,0.545,4,7,0.5710000000000001,3,4,0.75,0,2,0,1,1,1,0,2,19,-13,0,112,NOP,131,,HOU,25,14,0,1,1,14,34,6,11,0.545,4,7,0.5710000000000001,3,4,0.75,0,2,0,1,1,1,0,2,19,-13,112,131
"Paul,Chris",20181017,32,6,12,0.5,3,7,0.429,4,5,0.8,0,5,0,6,2,0,1,3,19,-19,0,112,NOP,131,,HOU,26,14,0,1,1,14,32,6,12,0.5,3,7,0.429,4,5,0.8,0,5,0,6,2,0,1,3,19,-19,112,131
"Capela,Clint",20181017,26,4,9,0.444,0,0,0.0,0,0,0.0,3,5,0,1,0,1,1,3,8,-14,0,112,NOP,131,,HOU,8,14,0,1,1,14,26,4,9,0.444,0,0,0.0,0,0,0.0,3,5,0,1,0,1,1,3,8,-14,112,131
"Ennis,James",20181017,24,3,7,0.429,2,5,0.4,0,0,0.0,1,0,0,0,1,0,0,4,8,-5,0,112,NOP,131,,HOU,6,14,0,1,1,14,24,3,7,0.429,2,5,0.4,0,0,0.0,1,0,0,0,1,0,0,4,8,-5,112,131
"Gordon,Eric",20181017,29,7,14,0.5,2,9,0.222,5,5,1.0,0,3,0,1,0,0,0,0,21,-11,0,112,NOP,131,,HOU,22,14,0,1,1,14,29,7,14,0.5,2,9,0.222,5,5,1.0,0,3,0,1,0,0,0,0,21,-11,112,131
"Anthony,Carmelo",20181017,27,3,10,0.3,1,5,0.2,2,4,0.5,1,3,0,0,0,1,2,4,9,-20,0,112,NOP,131,,HOU,1,14,0,1,1,14,27,3,10,0.3,1,5,0.2,2,4,0.5,1,3,0,0,0,1,2,4,9,-20,112,131
"Carter-Williams,Michael",20181017,17,4,10,0.4,1,3,0.333,1,2,0.5,1,3,0,2,0,2,3,3,10,3,0,112,NOP,131,,HOU,8,14,0,1,1,14,17,4,10,0.4,1,3,0.333,1,2,0.5,1,3,0,2,0,2,3,3,10,3,112,131
"Green,Gerald",20181017,10,0,4,0.0,0,4,0.0,0,0,0.0,0,1,0,0,1,1,0,1,0,3,0,112,NOP,131,,HOU,-7,14,0,1,1,14,10,0,4,0.0,0,4,0.0,0,0,0.0,0,1,0,0,1,1,0,1,0,3,112,131
"Young,Thaddeus",20181017,27,5,7,0.7140000000000001,0,1,0.0,0,1,0.0,3,5,0,3,0,1,3,2,10,23,1,111,MEM,83,,IND,12,5,1,0,1,5,27,5,7,0.7140000000000001,0,1,0.0,0,1,0.0,3,5,0,3,0,1,3,2,10,23,111,83
"Bogdanović,Bojan",20181017,27,7,9,0.778,3,3,1.0,2,2,1.0,0,6,0,0,0,0,3,0,19,8,1,111,MEM,83,,IND,26,5,1,0,1,5,27,7,9,0.778,3,3,1.0,2,2,1.0,0,6,0,0,0,0,3,0,19,8,111,83
"Oladipo,Victor",20181017,25,6,11,0.545,3,6,0.5,1,2,0.5,0,5,0,5,0,0,3,3,16,9,1,111,MEM,83,,IND,19,5,1,0,1,5,25,6,11,0.545,3,6,0.5,1,2,0.5,0,5,0,5,0,0,3,3,16,9,111,83
"Collison,Darren",20181017,21,0,5,0.0,0,1,0.0,0,0,0.0,0,1,0,5,0,0,3,4,0,-1,1,111,MEM,83,,IND,-4,5,1,0,1,5,21,0,5,0.0,0,1,0.0,0,0,0.0,0,1,0,5,0,0,3,4,0,-1,111,83
"Turner,Myles",20181017,20,4,8,0.5,0,0,0.0,0,0,0.0,3,5,0,1,0,4,1,3,8,7,1,111,MEM,83,,IND,12,5,1,0,1,5,20,4,8,0.5,0,0,0.0,0,0,0.0,3,5,0,1,0,4,1,3,8,7,111,83
"Sabonis,Domantas",20181017,28,7,11,0.636,0,0,0.0,0,2,0.0,6,9,0,2,0,0,3,3,14,26,1,111,MEM,83,,IND,14,5,1,0,1,5,28,7,11,0.636,0,0,0.0,0,2,0.0,6,9,0,2,0,0,3,3,14,26,111,83
"Joseph,Cory",20181017,28,5,7,0.7140000000000001,1,2,0.5,0,0,0.0,0,6,0,3,1,2,2,3,11,28,1,111,MEM,83,,IND,17,5,1,0,1,5,28,5,7,0.7140000000000001,1,2,0.5,0,0,0.0,0,6,0,3,1,2,2,3,11,28,111,83
"McDermott,Doug",20181017,24,5,9,0.556,1,5,0.2,1,2,0.5,0,1,0,1,1,0,0,2,12,20,1,111,MEM,83,,IND,11,5,1,0,1,5,24,5,9,0.556,1,5,0.2,1,2,0.5,0,1,0,1,1,0,0,2,12,20,111,83
"Evans,Tyreke",20181017,23,6,12,0.5,1,5,0.2,1,2,0.5,0,4,0,6,0,0,1,1,14,23,1,111,MEM,83,,IND,16,5,1,0,1,5,23,6,12,0.5,1,5,0.2,1,2,0.5,0,4,0,6,0,0,1,1,14,23,111,83
"Gasol,Marc",20181017,30,2,11,0.182,2,3,0.667,7,8,0.875,1,5,0,3,3,0,0,0,13,-8,0,83,IND,111,,MEM,16,4,0,1,1,4,30,2,11,0.182,2,3,0.667,7,8,0.875,1,5,0,3,3,0,0,0,13,-8,83,111
"Conley,Mike",20181017,28,3,11,0.273,2,5,0.4,3,3,1.0,1,1,0,3,1,0,1,1,11,-11,0,83,IND,111,,MEM,10,4,0,1,1,4,28,3,11,0.273,2,5,0.4,3,3,1.0,1,1,0,3,1,0,1,1,11,-11,83,111
"Green,JaMychal",20181017,24,4,7,0.5710000000000001,1,2,0.5,0,0,0.0,2,5,0,2,2,0,1,2,9,-29,0,83,IND,111,,MEM,11,4,0,1,1,4,24,4,7,0.5710000000000001,1,2,0.5,0,0,0.0,2,5,0,2,2,0,1,2,9,-29,83,111
"Temple,Garrett",20181017,24,4,13,0.308,4,8,0.5,0,0,0.0,0,0,0,2,0,1,1,4,12,-6,0,83,IND,111,,MEM,9,4,0,1,1,4,24,4,13,0.308,4,8,0.5,0,0,0.0,0,0,0,2,0,1,1,4,12,-6,83,111
"Parsons,Chandler",20181017,22,3,9,0.333,0,5,0.0,0,0,0.0,0,1,0,0,1,1,0,3,6,-19,0,83,IND,111,,MEM,-1,4,0,1,1,4,22,3,9,0.333,0,5,0.0,0,0,0.0,0,1,0,0,1,1,0,3,6,-19,83,111
"Mack,Shelvin",20181017,29,1,8,0.125,0,1,0.0,1,2,0.5,1,2,0,3,1,0,1,3,3,-20,0,83,IND,111,,MEM,-2,4,0,1,1,4,29,1,8,0.125,0,1,0.0,1,2,0.5,1,2,0,3,1,0,1,3,3,-20,83,111
"Jackson,Jaren",20181017,25,2,6,0.333,0,1,0.0,6,6,1.0,2,3,0,1,3,1,0,2,10,-21,0,83,IND,111,,MEM,15,4,0,1,1,4,25,2,6,0.333,0,1,0.0,6,6,1.0,2,3,0,1,3,1,0,2,10,-21,83,111
"Brooks,MarShon",20181017,22,2,9,0.222,0,3,0.0,5,7,0.7140000000000001,0,2,0,1,0,0,0,0,9,-7,0,83,IND,111,,MEM,5,4,0,1,1,4,22,2,9,0.222,0,3,0.0,5,7,0.7140000000000001,0,2,0,1,0,0,0,0,9,-7,83,111
"Anderson,Kyle",20181017,19,2,6,0.333,0,0,0.0,1,2,0.5,0,2,0,1,0,0,2,2,5,-11,0,83,IND,111,,MEM,2,4,0,1,1,4,19,2,6,0.333,0,0,0.0,1,2,0.5,0,2,0,1,0,0,2,2,5,-11,83,111
"Barton,Will",20181017,34,6,12,0.5,3,5,0.6,4,4,1.0,0,5,0,2,0,2,2,2,19,10,1,107,LAC,98,,DEN,26,2,1,0,1,2,34,6,12,0.5,3,5,0.6,4,4,1.0,0,5,0,2,0,2,2,2,19,10,107,98
"Harris,Gary",20181017,34,6,16,0.375,0,3,0.0,8,8,1.0,3,0,0,2,0,0,0,3,20,15,1,107,LAC,98,,DEN,23,2,1,0,1,2,34,6,16,0.375,0,3,0.0,8,8,1.0,3,0,0,2,0,0,0,3,20,15,107,98
"Jokić,Nikola",20181017,33,6,13,0.462,1,4,0.25,8,10,0.8,2,6,0,5,1,2,2,4,21,8,1,107,LAC,98,,DEN,29,2,1,0,1,2,33,6,13,0.462,1,4,0.25,8,10,0.8,2,6,0,5,1,2,2,4,21,8,107,98
"Murray,Jamal",20181017,31,3,12,0.25,1,4,0.25,0,0,0.0,2,3,0,3,1,0,1,2,7,18,1,107,LAC,98,,DEN,1,2,1,0,1,2,31,3,12,0.25,1,4,0.25,0,0,0.0,2,3,0,3,1,0,1,2,7,18,107,98
"Millsap,Paul",20181017,30,1,7,0.14300000000000002,0,1,0.0,9,12,0.75,3,13,0,0,1,1,2,2,11,20,1,107,LAC,98,,DEN,10,2,1,0,1,2,30,1,7,0.14300000000000002,0,1,0.0,9,12,0.75,3,13,0,0,1,1,2,2,11,20,107,98
"Lyles,Trey",20181017,18,3,6,0.5,0,1,0.0,4,6,0.667,0,7,0,0,1,0,1,2,10,-10,1,107,LAC,98,,DEN,10,2,1,0,1,2,18,3,6,0.5,0,1,0.0,4,6,0.667,0,7,0,0,1,0,1,2,10,-10,107,98
"Morris,Monte",20181017,16,3,9,0.333,1,2,0.5,0,0,0.0,1,1,0,4,1,0,0,0,7,-9,1,107,LAC,98,,DEN,8,2,1,0,1,2,16,3,9,0.333,1,2,0.5,0,0,0.0,1,1,0,4,1,0,0,0,7,-9,107,98
"Hernangómez,Juan",20181017,15,2,3,0.667,1,1,1.0,0,0,0.0,2,4,0,1,1,1,0,1,5,-8,1,107,LAC,98,,DEN,9,2,1,0,1,2,15,2,3,0.667,1,1,1.0,0,0,0.0,2,4,0,1,1,1,0,1,5,-8,107,98
"Plumlee,Mason",20181017,13,1,3,0.333,0,0,0.0,0,2,0.0,1,2,0,2,0,3,1,5,2,0,1,107,LAC,98,,DEN,3,2,1,0,1,2,13,1,3,0.333,0,0,0.0,0,2,0.0,1,2,0,2,0,3,1,5,2,0,107,98
"Beasley,Malik",20181017,11,2,6,0.333,1,3,0.333,0,0,0.0,0,1,0,1,0,0,1,1,5,1,1,107,LAC,98,,DEN,2,2,1,0,1,2,11,2,6,0.333,1,3,0.333,0,0,0.0,0,1,0,1,0,0,1,1,5,1,107,98
"Harris,Tobias",20181017,40,6,13,0.462,2,6,0.333,5,6,0.833,1,9,0,1,0,3,2,4,19,-5,0,98,DEN,107,,LAC,22,15,0,1,1,15,40,6,13,0.462,2,6,0.333,5,6,0.833,1,9,0,1,0,3,2,4,19,-5,98,107
"Gallinari,Danilo",20181017,33,5,14,0.35700000000000004,4,7,0.5710000000000001,2,2,1.0,2,6,0,1,0,0,1,6,16,9,0,98,DEN,107,,LAC,15,15,0,1,1,15,33,5,14,0.35700000000000004,4,7,0.5710000000000001,2,2,1.0,2,6,0,1,0,0,1,6,16,9,98,107
"Bradley,Avery",20181017,27,4,10,0.4,0,2,0.0,0,0,0.0,2,0,0,0,1,2,2,2,8,-9,0,98,DEN,107,,LAC,4,15,0,1,1,15,27,4,10,0.4,0,2,0.0,0,0,0.0,2,0,0,0,1,2,2,2,8,-9,98,107
"Beverley,Patrick",20181017,19,0,8,0.0,0,5,0.0,0,0,0.0,0,4,0,6,0,1,1,5,0,-9,0,98,DEN,107,,LAC,-7,15,0,1,1,15,19,0,8,0.0,0,5,0.0,0,0,0.0,0,4,0,6,0,1,1,5,0,-9,98,107
"Gortat,Marcin",20181017,18,3,5,0.6,0,0,0.0,0,0,0.0,0,6,0,2,0,0,0,3,6,-5,0,98,DEN,107,,LAC,9,15,0,1,1,15,18,3,5,0.6,0,0,0.0,0,0,0.0,0,6,0,2,0,0,0,3,6,-5,98,107
"Gilgeous-Alexander,Shai",20181017,28,5,6,0.833,0,0,0.0,1,1,1.0,0,2,0,4,1,1,3,1,11,0,0,98,DEN,107,,LAC,18,15,0,1,1,15,28,5,6,0.833,0,0,0.0,1,1,1.0,0,2,0,4,1,1,3,1,11,0,98,107
"Williams,Lou",20181017,24,4,10,0.4,2,6,0.333,4,5,0.8,0,1,0,5,0,0,1,4,14,-4,0,98,DEN,107,,LAC,17,15,0,1,1,15,24,4,10,0.4,2,6,0.333,4,5,0.8,0,1,0,5,0,0,1,4,14,-4,98,107
"Marjanović,Boban",20181017,17,6,8,0.75,0,0,0.0,6,6,1.0,2,6,0,0,0,0,2,3,18,7,0,98,DEN,107,,LAC,26,15,0,1,1,15,17,6,8,0.75,0,0,0.0,6,6,1.0,2,6,0,0,0,0,2,3,18,7,98,107
"Harrell,Montrezl",20181017,16,2,8,0.25,0,0,0.0,2,2,1.0,1,4,0,1,0,2,0,3,6,-11,0,98,DEN,107,,LAC,7,15,0,1,1,15,16,2,8,0.25,0,0,0.0,2,2,1.0,1,4,0,1,0,2,0,3,6,-11,98,107
"Ntilikina,Frank",20181017,33,2,7,0.28600000000000003,1,2,0.5,0,0,0.0,0,5,0,1,3,1,1,1,5,-2,1,126,ATL,107,,NYK,3,16,1,0,1,16,33,2,7,0.28600000000000003,1,2,0.5,0,0,0.0,0,5,0,1,3,1,1,1,5,-2,126,107
"Hardaway,Tim",20181017,28,10,22,0.455,3,9,0.333,8,8,1.0,1,5,0,5,2,0,0,2,31,14,1,126,ATL,107,,NYK,39,16,1,0,1,16,28,10,22,0.455,3,9,0.333,8,8,1.0,1,5,0,5,2,0,0,2,31,14,126,107
"Kanter,Enes",20181017,27,5,9,0.556,0,0,0.0,6,7,0.857,3,8,0,3,1,1,1,2,16,7,1,126,ATL,107,,NYK,25,16,1,0,1,16,27,5,9,0.556,0,0,0.0,6,7,0.857,3,8,0,3,1,1,1,2,16,7,126,107
"Burke,Trey",20181017,20,6,11,0.545,2,3,0.667,1,2,0.5,1,2,0,4,0,0,2,2,15,14,1,126,ATL,107,,NYK,19,16,1,0,1,16,20,6,11,0.545,2,3,0.667,1,2,0.5,1,2,0,4,0,0,2,2,15,14,126,107
"Thomas,Lance",20181017,15,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,1,1,4,3,13,1,126,ATL,107,,NYK,4,16,1,0,1,16,15,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,1,1,4,3,13,126,107
"Baker,Ron",20181017,27,0,3,0.0,0,3,0.0,2,2,1.0,0,4,0,4,1,0,2,4,2,5,1,126,ATL,107,,NYK,0,16,1,0,1,16,27,0,3,0.0,0,3,0.0,2,2,1.0,0,4,0,4,1,0,2,4,2,5,126,107
"Trier,Allonzo",20181017,26,5,9,0.556,1,3,0.333,4,4,1.0,0,4,0,0,0,2,3,0,15,9,1,126,ATL,107,,NYK,18,16,1,0,1,16,26,5,9,0.556,1,3,0.333,4,4,1.0,0,4,0,0,0,2,3,0,15,9,126,107
"Knox,Kevin",20181017,23,4,16,0.25,1,5,0.2,1,3,0.333,0,0,0,0,2,1,2,2,10,1,1,126,ATL,107,,NYK,-3,16,1,0,1,16,23,4,16,0.25,1,5,0.2,1,3,0.333,0,0,0,0,2,1,2,2,10,1,126,107
"Hezonja,Mario",20181017,19,6,14,0.429,3,7,0.429,0,1,0.0,0,3,0,1,3,0,3,5,15,14,1,126,ATL,107,,NYK,9,16,1,0,1,16,19,6,14,0.429,3,7,0.429,0,1,0.0,0,3,0,1,3,0,3,5,15,14,126,107
"Vonleh,Noah",20181017,16,5,5,1.0,0,0,0.0,2,4,0.5,5,5,0,3,0,0,0,1,12,22,1,126,ATL,107,,NYK,20,16,1,0,1,16,16,5,5,1.0,0,0,0.0,2,4,0.5,5,5,0,3,0,0,0,1,12,22,126,107
"Young,Trae",20181017,33,5,14,0.35700000000000004,1,5,0.2,3,4,0.75,0,6,0,5,0,0,4,4,14,-20,0,107,NYK,126,,ATL,10,9,0,1,1,9,33,5,14,0.35700000000000004,1,5,0.2,3,4,0.75,0,6,0,5,0,0,4,4,14,-20,107,126
"Waller-Prince,Taurean",20181017,32,7,15,0.467,3,7,0.429,4,4,1.0,0,6,0,6,0,0,6,4,21,-23,0,107,NYK,126,,ATL,23,9,0,1,1,9,32,7,15,0.467,3,7,0.429,4,4,1.0,0,6,0,6,0,0,6,4,21,-23,107,126
"Bazemore,Kent",20181017,30,6,12,0.5,2,6,0.333,0,0,0.0,2,4,0,0,2,1,2,3,14,0,0,107,NYK,126,,ATL,11,9,0,1,1,9,30,6,12,0.5,2,6,0.333,0,0,0.0,2,4,0,0,2,1,2,3,14,0,107,126
"Carter,Vince",20181017,23,4,9,0.444,2,6,0.333,2,2,1.0,0,2,0,0,0,0,2,5,12,7,0,107,NYK,126,,ATL,9,9,0,1,1,9,23,4,9,0.444,2,6,0.333,2,2,1.0,0,2,0,0,0,0,2,5,12,7,107,126
"Len,Alex",20181017,21,3,6,0.5,0,2,0.0,1,2,0.5,2,2,0,2,0,1,3,4,7,-14,0,107,NYK,126,,ATL,5,9,0,1,1,9,21,3,6,0.5,0,2,0.0,1,2,0.5,2,2,0,2,0,1,3,4,7,-14,107,126
"Bembry,DeAndre'",20181017,23,1,4,0.25,0,0,0.0,0,0,0.0,0,4,0,4,2,0,2,1,2,-12,0,107,NYK,126,,ATL,2,9,0,1,1,9,23,1,4,0.25,0,0,0.0,0,0,0.0,0,4,0,4,2,0,2,1,2,-12,107,126
"Poythress,Alex",20181017,20,4,8,0.5,1,3,0.333,0,1,0.0,1,1,0,0,1,0,3,4,9,-21,0,107,NYK,126,,ATL,4,9,0,1,1,9,20,4,8,0.5,1,3,0.333,0,1,0.0,1,1,0,0,1,0,3,4,9,-21,107,126
